ANO;CLASE_ACCIDENTE;DIRECCION;DIRECCION ENCASILLADA;DISENO;EXPEDIENTE;FECHA_ACCIDENTE;FECHA_ACCIDENTES;GRAVEDAD_ACCIDENTE;MES;NRO_RADICADO;NUMCOMUNA;BARRIO;COMUNA;LOCATION;X;Y
2019;Choque;CL 20 A Sur CR 27;CL S 020 A   027  000 00000;Tramo de via;A001069571;23/10/2019 9:30;2019-10-23T14:30:00.000Z;Con heridos;10;1692758;14;San Lucas;El Poblado;[-75.568407351, 6.18127895165];834974.01;1175515.77
2019;Otro;CR 63 CL 67;CR  063   067  000 00000;Lote o Predio;A001069674;23/10/2019 10:10;2019-10-23T15:10:00.000Z;Con heridos;10;1692394;5;Caribe;Castilla;[-75.5742390745, 6.26534417189];834354.7;1184817.25
2019;Volcamiento;CR 65 CL 100;CR  065   100  000 00000;Lote o Predio;A001069545;23/10/2019 10:30;2019-10-23T15:30:00.000Z;Con heridos;10;1692404;5;Girardot;Castilla;[-75.5689913671, 6.29400488172];834944.63;1187986.17
2019;Choque;CL 44 CR 50;CL  044   050  000 00000;Tramo de via;A001069579;23/10/2019 13:20;2019-10-23T18:20:00.000Z;Con heridos;10;1692438;10;Guayaquil;La Candelaria;[-75.5699419192, 6.24436456164];834823.79;1182495.04
2019;Atropello;CR 93 A CL 58;CR  093 A   058  000 00000;Tramo de via;A001069577;23/10/2019 13:30;2019-10-23T18:30:00.000Z;Con heridos;10;1692458;13;Blanquizal;San Javier;[-75.6059274792, 6.27563776794];830850.21;1185966.1
2019;Choque;Tv 39 B CR 77;TV  039 B   077  000 00000;Tramo de via;A001069580;23/10/2019 13:40;2019-10-23T18:40:00.000Z;Con heridos;10;1692410;11;Laureles;Laureles Estadio;[-75.5972778541, 6.24716938845];831798.57;1182813.98
2019;Volcamiento;CL 50 CR 79 B;CL  050   079 B  000 00000;Tramo de via;A001069680;23/10/2019 13:45;2019-10-23T18:45:00.000Z;Con heridos;10;1692626;11;Los Colores;Laureles Estadio;[-75.5959694852, 6.263075267];831948.49;1184573.16
2019;Choque;CL 44 CR 62;CL  044   062  000 00000;Puente;A001069583;23/10/2019 13:55;2019-10-23T18:55:00.000Z;Con heridos;10;1692413;10;La Alpujarra;La Candelaria;[-75.579623018, 6.24694113696];833752.9;1182783.12
2019;Choque;CR 68 A CL 111 A;CR  068 A   111 A  000 00000;Tramo de via;A001069586;23/10/2019 15:15;2019-10-23T20:15:00.000Z;Con heridos;10;1692418;5;Tejelo;Castilla;[-75.5673180911, 6.30735544925];835134.06;1189462.54
2019;Choque;CL 98 CR 50 B;CL  098   050 B  000 00000;Ciclo Ruta;A001069677;23/10/2019 17:00;2019-10-23T22:00:00.000Z;Con heridos;10;1692744;2;La Rosa;Santa Cruz;[-75.5596512825, 6.29110435201];835977.57;1187662.36
2019;Caida Ocupante;CL 78 CR 50 BB;CL  078   050 BB 000 00000;Tramo de via;A001069669;23/10/2019 17:15;2019-10-23T22:15:00.000Z;Con heridos;10;1692621;4;Brasilia;Aranjuez;[-75.5610476386, 6.27225981278];835817.1;1185578.14
2019;Atropello;CL 37 CR 26 E;CL  037   026 E  000 00000;Lote o Predio;A001069906;24/10/2019 16:00;2019-10-24T21:00:00.000Z;Con heridos;10;1692679;9;Loreto;Buenos Aires;[-75.5545661552, 6.22937108233];836521.24;1180831.61
2019;Choque;CL 1 CR 72;CL  001   072  000 00000;Interseccion;A001069780;24/10/2019 16:05;2019-10-24T21:05:00.000Z;Con heridos;10;1692637;11;Bolivariana;Laureles Estadio;[-75.590703735, 6.24427201026];832525.41;1182491.36
2019;Choque;CR 70 CL 5;CR  070   005  000 00000;Ciclo Ruta;A001069777;24/10/2019 17:00;2019-10-24T22:00:00.000Z;Con heridos;10;1692594;11;Bolivariana;Laureles Estadio;[-75.5890505082, 6.24702902593];832709.3;1182795.83
2019;Volcamiento;CL 55 CR 67;CL  055   067  000 00000;Lote o Predio;A001069800;24/10/2019 17:00;2019-10-24T22:00:00.000Z;Con heridos;10;1692666;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CR 68 CL 48 A;CR  068   048 A  000 00000;Tramo de via;A001069901;24/10/2019 19:30;2019-10-25T00:30:00.000Z;Con heridos;10;1692642;11;Suramericana;Laureles Estadio;[-75.5857750781, 6.25408529019];833074.13;1183575.39
2019;Atropello;CR 80 CL 103 A;CR  080   103 A  000 00000;Tramo de via;A001069799;24/10/2019 20:10;2019-10-25T01:10:00.000Z;Con heridos;10;1692667;6;Santander;Doce de Octubre;[-75.5786238545, 6.303909851];833881.56;1189084.96
2019;Otro;CR 32 CL 27;CR  032   027  000 00000;Lote o Predio;A001069907;24/10/2019 23:00;2019-10-25T04:00:00.000Z;Con heridos;10;1692680;9;Asomadera No. 1;Buenos Aires;[-75.5611317637, 6.22593422554];835793.34;1180453.45
2019;Choque;CR 65 CL 48;CR  065   048  000 00000;Interseccion;A001069911;25/10/2019 1:10;2019-10-25T06:10:00.000Z;Con heridos;10;1692675;11;Suramericana;Laureles Estadio;[-75.5823325646, 6.2531921087];833454.93;1183475.49
2019;Choque;CL 48 CR 43;CL  048   043  000 00000;Tramo de via;A001069931;25/10/2019 8:50;2019-10-25T13:50:00.000Z;Con heridos;10;1692763;10;La Candelaria;La Candelaria;[-75.5638204098, 6.24541448237];835501.77;1182609.27
2019;Atropello;CR 51 CL 59;CR  051   059  000 00000;Lote o Predio;A001069942;25/10/2019 9:00;2019-10-25T14:00:00.000Z;Con heridos;10;1692762;10;Prado;La Candelaria;[-75.5658683775, 6.25768214654];835278.9;1183967.01
2019;Caida Ocupante;CL 31 B CR 20;CL  031 B   020  000 00000;Lote o Predio;A001070054;25/10/2019 11:00;2019-10-25T16:00:00.000Z;Con heridos;10;1692890;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CR 65 CL 81;CR  065   081  000 00000;Interseccion;A001069945;25/10/2019 13:20;2019-10-25T18:20:00.000Z;Con heridos;10;1692719;5;Terminal de Transporte;Castilla;[-75.573496302, 6.27627044541];834440.37;1186025.73
2019;Choque;CL 99 CR 49;CL  099   049  000 00000;Tramo de via;A001069958;25/10/2019 13:25;2019-10-25T18:25:00.000Z;Con heridos;10;1692732;2;Santa Cruz;Santa Cruz;[-75.5563971383, 6.29097391132];836337.73;1187646.91
2019;Otro;CR 145 CL 64;CR  145   064  000 00000;Lote o Predio;A001069944;25/10/2019 13:30;2019-10-25T18:30:00.000Z;Con heridos;10;1692696;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Volcamiento;CR 70 CL 7;CR  070   007  000 00000;Tramo de via;A001069959;25/10/2019 14:00;2019-10-25T19:00:00.000Z;Con heridos;10;1692769;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Caida Ocupante;CL 67 CR 65;CL  067   065  000 00000;Lote o Predio;A001069948;25/10/2019 15:30;2019-10-25T20:30:00.000Z;Con heridos;10;1692754;4;Universidad de Antioquia;Aranjuez;[-75.5700359179, 6.26485869915];834819.82;1184762.22
2019;Choque;CR 55 CL 51;CR  055   051  000 00000;Interseccion;A001070014;25/10/2019 15:50;2019-10-25T20:50:00.000Z;Con heridos;10;1692724;10;San Benito;La Candelaria;[-75.5717045716, 6.25212195244];834631.1;1183353.75
2019;Atropello;CL 78 CR 64 C;CL  078   064 C  000 00000;Tramo de via;A001069956;25/10/2019 16:20;2019-10-25T21:20:00.000Z;Con heridos;10;1692782;5;Terminal de Transporte;Castilla;[-75.5708047639, 6.27609173144];834738.25;1186005.11
2019;Choque;CL 33 CR 75;CL  033   075  000 00000;Tramo de via;A001070021;25/10/2019 17:36;2019-10-25T22:36:00.000Z;Con heridos;10;1692862;11;Laureles;Laureles Estadio;[-75.596727407, 6.23891041531];831856.87;1181900.15
2019;Choque;CR 49 CL 6;CR  049   006  000 00000;Tramo de via;A001070017;25/10/2019 17:38;2019-10-25T22:38:00.000Z;Con heridos;10;1692734;15;Campo Amor;Guayabal;[-75.5786183639, 6.21109440598];833852.84;1178817.27
2019;Choque;CR 46 A CL 93;CR  046 A   093  000 00000;Interseccion;A001070012;25/10/2019 18:00;2019-10-25T23:00:00.000Z;Con heridos;10;1692723;4;Berlin;Aranjuez;[-75.5543542713, 6.28446065314];836561.82;1186925.75
2019;Choque;CR 77 D CL 53;CR  077 D   053  000 00000;Interseccion;A001070015;25/10/2019 18:30;2019-10-25T23:30:00.000Z;Con heridos;10;1692722;11;Los Colores;Laureles Estadio;[-75.5930489467, 6.26562200327];832272.6;1184853.96
2019;Atropello;CR 49 CL 93;CR  049   093  000 00000;Interseccion;A001070029;25/10/2019 18:30;2019-10-25T23:30:00.000Z;Con heridos;10;1692730;4;Berlin;Aranjuez;[-75.5560588948, 6.28457814311];836373.17;1186939.28
2019;Choque;CR 53 CL 69;CR  053   069  000 00000;Tramo de via;A001070019;25/10/2019 18:50;2019-10-25T23:50:00.000Z;Con heridos;10;1692727;4;Sevilla;Aranjuez;[-75.5669145122, 6.26732110182];835166.12;1185033.64
2019;Otro;CL 95 CR 40;CL  095   040  000 00000;Lote o Predio;A001070032;25/10/2019 19:00;2019-10-26T00:00:00.000Z;Con heridos;10;1692784;1;Villa Guadalupe;Popular;[-75.5494644165, 6.28615455262];837103.61;1187111.61
2019;Choque;CR 76 CL 33 A;CR  076   033 A  000 00000;Tramo de via;A001070025;25/10/2019 20:00;2019-10-26T01:00:00.000Z;Con heridos;10;1692775;11;Laureles;Laureles Estadio;[-75.5968248523, 6.23946696728];831846.26;1181961.75
2019;Choque;CR 66 AA CL 119;CR  066 AA  119  000 00000;Tramo de via;A001070022;25/10/2019 20:10;2019-10-26T01:10:00.000Z;Con heridos;10;1692760;5;Las Brisas;Castilla;[-75.56369785, 6.3111824906];835535.98;1189884.76
2019;Atropello;CL 54 CR 16;CL  054   016  000 00000;Lote o Predio;A001070026;25/10/2019 20:40;2019-10-26T01:40:00.000Z;Con heridos;10;1692787;8;Villatina;Villa Hermosa;[-75.5399874363, 6.2371692341];838137.53;1181689.77
2019;Atropello;CL 48 CR 55;CL  048   055  000 00000;Lote o Predio;A001070035;25/10/2019 21:40;2019-10-26T02:40:00.000Z;Con heridos;10;1692903;10;Guayaquil;La Candelaria;[-75.5731216044, 6.24952681424];834473.42;1183067.11
2019;Volcamiento;CR 9 CL 16 A Sur;CR  009  S 016 A  000 00000;Tramo de via;A001070031;25/10/2019 23:20;2019-10-26T04:20:00.000Z;Con heridos;10;1692785;90;Las Palmas;Corregimiento de Santa Elena;[-75.5458509574, 6.1853921655];837472.55;1175963.84
2019;Atropello;CL 91 B CR 87 A;CL  091 B   087 A  000 00000;Tramo de via;A001070039;25/10/2019 23:30;2019-10-26T04:30:00.000Z;Con heridos;10;1692897;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CL 78 CR 93;CL  078   093  000 00000;Lote o Predio;A001070085;26/10/2019 2:30;2019-10-26T07:30:00.000Z;Con heridos;10;1692894;7;Aures No.1;Robledo;[-75.5937627419, 6.29049591443];832201.55;1187605.88
2019;Choque;CL 10 CR 48;CL  010   048  000 00000;Glorieta;A001070047;26/10/2019 2:58;2019-10-26T07:58:00.000Z;Con heridos;10;1692843;14;Manila;El Poblado;[-75.5761466627, 6.21334133339];834127.18;1179065.06
2019;Volcamiento;CR 65 CL 103 GG;CR  065   103 GG 000 00000;Tramo de via;A001070050;26/10/2019 6:35;2019-10-26T11:35:00.000Z;Con heridos;10;1692845;5;Girardot;Castilla;[-75.5663411626, 6.30110582072];835240.22;1188770.87
2019;Otro;CL 34 CR 34;CL  034   034  000 00000;Lote o Predio;A001070083;26/10/2019 11:00;2019-10-26T16:00:00.000Z;Con heridos;10;1692911;9;Loreto;Buenos Aires;[-75.5604936322, 6.23168333687];835865.77;1181089.24
2019;Caida Ocupante;CR 23 CL 75;CR  023   075  000 00000;Lote o Predio;A001070080;26/10/2019 12:00;2019-10-26T17:00:00.000Z;Con heridos;10;1692926;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CL 50 CR 63;CL  050   063  000 00000;Paso Elevado;A001070065;26/10/2019 12:20;2019-10-26T17:20:00.000Z;Con heridos;10;1692930;11;Carlos E. Restrepo;Laureles Estadio;[-75.5781941658, 6.25488177641];833913.58;1183661.1
2019;Choque;CR 49 CL 28;CR  049   028  000 00000;Tramo de via;A001070082;26/10/2019 12:30;2019-10-26T17:30:00.000Z;Con heridos;10;1692847;14;Barrio Colombia;El Poblado;[-75.5745428042, 6.22971929233];834309.87;1180876.36
2019;Atropello;CL 80 B CR 54 B;CL  080 B   054 B  000 00000;Tramo de via;A001070070;26/10/2019 13:30;2019-10-26T18:30:00.000Z;Con heridos;10;1692902;4;Moravia;Aranjuez;[-75.5654131724, 6.27509075476];835334.75;1185892.68
2019;Otro;CR 80 CL 49;CR  080   049  000 00000;Interseccion;A001070084;26/10/2019 13:30;2019-10-26T18:30:00.000Z;Con heridos;10;1692950;11;El Estadio;Laureles Estadio;[-75.5973088242, 6.26080057971];831799.5;1184321.95
2019;Otro;CL 15 CR 94;CL  015   094  000 00000;Lote o Predio;A001070079;26/10/2019 14:00;2019-10-26T19:00:00.000Z;Con heridos;10;1692949;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Atropello;CR 65 CL 45 A;CR  065   045 A  000 00000;Tramo de via;A001070069;26/10/2019 14:20;2019-10-26T19:20:00.000Z;Con heridos;10;1692871;11;Naranjal;Laureles Estadio;[-75.5831660547, 6.25112879466];833362.01;1183247.5
2019;Otro;CR 63 CL 114;CR  063   114  000 00000;Lote o Predio;A001070104;26/10/2019 15:30;2019-10-26T20:30:00.000Z;Con heridos;10;1692861;5;Toscana;Castilla;[-75.558747159, 6.30907987509];836083.29;1189650.6
2019;Caida Ocupante;CL 50 CR 51;CL  050   051  000 00000;Tramo de via;A001070100;26/10/2019 16:10;2019-10-26T21:10:00.000Z;Con heridos;10;1692841;10;La Candelaria;La Candelaria;[-75.5687229501, 6.24982052856];834960.44;1183098.22
2019;Choque;CR 70 CL 42;CR  070   042  000 00000;Tramo de via;A001070101;26/10/2019 16:50;2019-10-26T21:50:00.000Z;Con heridos;10;1692853;11;Bolivariana;Laureles Estadio;[-75.5889501017, 6.24780011489];832720.66;1182881.1
2019;Volcamiento;CR 24 CL 53;CR  024   053  000 00000;Tramo de via;A001070108;26/10/2019 18:00;2019-10-26T23:00:00.000Z;Con heridos;10;1692889;8;La Libertad;Villa Hermosa;[-75.5459124094, 6.24150934934];837482.97;1182171.71
2019;Atropello;CL 101 CR 50 C;CL  101   050 C  000 00000;Tramo de via;A001070122;26/10/2019 19:00;2019-10-27T00:00:00.000Z;Con heridos;10;1692966;2;Santa Cruz;Santa Cruz;[-75.5590972931, 6.29365202656];836039.69;1187944.02
2019;Volcamiento;CR 26 CL 28;CR  026   028  000 00000;Lote o Predio;A001070121;26/10/2019 19:36;2019-10-27T00:36:00.000Z;Con heridos;10;1692883;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CL 999 CR 999;CL  999   999  000 00000;Lote o Predio;A001070120;26/10/2019 21:00;2019-10-27T02:00:00.000Z;Con heridos;10;1692867;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CR 86 CL 80;CR  086   080  000 00000;Lote o Predio;A001070117;26/10/2019 22:00;2019-10-27T03:00:00.000Z;Con heridos;10;1692884;7;El Diamante;Robledo;[-75.5861451145, 6.28577257619];833043.25;1187080.92
2019;Choque;CR 64 C CL 78;CR  064 C   078  000 00000;Tramo de via;A001070190;27/10/2019 3:50;2019-10-27T08:50:00.000Z;Con heridos;10;1692906;5;Terminal de Transporte;Castilla;[-75.5707481213, 6.2760600736];834744.51;1186001.59
2019;Choque;CL 75 CR 72 B;CL  075   072 B  000 00000;Tramo de via;A001070206;27/10/2019 12:30;2019-10-27T17:30:00.000Z;Con heridos;10;1692968;7;La Pilarica;Robledo;[-75.5832810165, 6.27488439024];833356.82;1185875.5
2019;Atropello;CR 80 CL 50;CR  080   050  000 00000;Tramo de via;A001070213;27/10/2019 12:45;2019-10-27T17:45:00.000Z;Con heridos;10;1693008;11;Los Colores;Laureles Estadio;[-75.5967277363, 6.26375211873];831864.77;1184648.28
2019;Atropello;CL 46 CR 15 B;CL  046   015 B  000 00000;Tramo de via;A001070208;27/10/2019 14:10;2019-10-27T19:10:00.000Z;Con heridos;10;1692969;9;Los Cerros El Vergel;Buenos Aires;[-75.5441596088, 6.23278539953];837674.32;1181206.1
2019;Choque;CR 28 CL 57 B;CR  028   057 B  000 00000;Interseccion;A001070217;27/10/2019 14:30;2019-10-27T19:30:00.000Z;Con heridos;10;1692995;8;Enciso;Villa Hermosa;[-75.5484569068, 6.24786998633];837203.26;1182876.13
2019;Choque;CL 45 CR 32;CL  045   032  000 00000;Interseccion;A001070212;27/10/2019 15:20;2019-10-27T20:20:00.000Z;Con heridos;10;1692859;9;Buenos Aires;Buenos Aires;[-75.5558500074, 6.23880905483];836382.04;1181876.07
2019;Choque;CL 10 CR 30 A;CL  010   030 A  000 00000;Lote o Predio;A001070245;27/10/2019 17:50;2019-10-27T22:50:00.000Z;Con heridos;10;1693039;14;Las Lomas No.1;El Poblado;[-75.5596114634, 6.20898850991];835956.39;1178578.38
2019;Atropello;CR 51 CL 94;CR  051   094  000 00000;Tramo de via;A001070225;27/10/2019 19:00;2019-10-28T00:00:00.000Z;Con heridos;10;1693179;4;San Isidro;Aranjuez;[-75.5610150735, 6.28603132949];835825.02;1187101.59
2019;Choque;CL 76 CR 49;CL  076   049  000 00000;Tramo de via;A001070221;27/10/2019 19:10;2019-10-28T00:10:00.000Z;Con heridos;10;1693004;4;Brasilia;Aranjuez;[-75.5587426445, 6.26999105597];836071.54;1185326.44
2019;Choque;CL 999 CR 999;CL  999   999  000 00000;Tramo de via;A001070236;27/10/2019 20:00;2019-10-28T01:00:00.000Z;Con heridos;10;1692991;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Volcamiento;CR 15 CL 46;CR  015   046  000 00000;Lote o Predio;A001070227;27/10/2019 20:30;2019-10-28T01:30:00.000Z;Con heridos;10;1693237;9;Los Cerros El Vergel;Buenos Aires;[-75.5438601866, 6.23263418437];837707.42;1181189.28
2019;Volcamiento;CL 104 B CR 43 B;CL  104 B   043 B  000 00000;Tramo de via;A001070246;27/10/2019 20:30;2019-10-28T01:30:00.000Z;Con heridos;10;1693394;2;Villa del Socorro;Santa Cruz;[-75.5505912499, 6.29395035288];836981.31;1187974.36
2019;Choque;CL 67 CR 55;CL  067   055  000 00000;Tramo de via;A001070228;27/10/2019 21:40;2019-10-28T02:40:00.000Z;Con heridos;10;1692996;10;El Chagualo;La Candelaria;[-75.567606877, 6.26439690081];835088.56;1184710.37
2019;Otro;CR 52 CL 104;CR  052   104  000 00000;Tramo de via;A001070268;28/10/2019 7:00;2019-10-28T12:00:00.000Z;Con heridos;10;1693062;2;Villa Niza;Santa Cruz;[-75.5592993675, 6.2956838337];836017.96;1188168.85
2019;Choque;CL 56 CR 19;CL  056   019  000 00000;Tramo de via;A001070258;28/10/2019 7:30;2019-10-28T12:30:00.000Z;Con heridos;10;1693060;8;La Libertad;Villa Hermosa;[-75.5432580263, 6.2392038443];837776.1;1181915.85
2019;Choque;CL 53 CR 70;CL  053   070  000 00000;Interseccion;A001070263;28/10/2019 8:30;2019-10-28T13:30:00.000Z;Con heridos;10;1693037;11;Cuarta Brigada;Laureles Estadio;[-75.5851522144, 6.26044928627];833145.1;1184279.21
2019;Choque;CR 59 CL 54;CR  059   054  000 00000;Tramo de via;A001070269;28/10/2019 10:25;2019-10-28T15:25:00.000Z;Con heridos;10;1693032;10;San Benito;La Candelaria;[-75.5753585932, 6.25671071032];834228.05;1183862.53
2019;Choque;CR 65 CL 80;CR  065   080  000 00000;Tramo de via;A001070270;28/10/2019 10:45;2019-10-28T15:45:00.000Z;Con heridos;10;1693174;5;Terminal de Transporte;Castilla;[-75.573496302, 6.27627044541];834440.37;1186025.73
2019;Otro;CL 59 CR 79;CL  059   079  000 00000;Tramo de via;A001070277;28/10/2019 11:40;2019-10-28T16:40:00.000Z;Con heridos;10;1693183;11;Los Colores;Laureles Estadio;[-75.5941063601, 6.27100838678];832157.27;1185450.17
2019;Volcamiento;CR 80 CL 53;CR  080   053  000 00000;Tramo de via;A001070291;28/10/2019 11:50;2019-10-28T16:50:00.000Z;Con heridos;10;1693198;11;Los Colores;Laureles Estadio;[-75.5959761789, 6.26679689715];831948.94;1184984.87
2019;Choque;CR 80 CL 55;CR  080   055  000 00000;Tramo de via;A001070296;28/10/2019 12:40;2019-10-28T17:40:00.000Z;Con heridos;10;1693040;11;Los Colores;Laureles Estadio;[-75.5954100163, 6.26938256591];832012.44;1185270.73
2019;Choque;CR 63 CL 81;CR  063   081  000 00000;Tramo de via;A001070279;28/10/2019 13:50;2019-10-28T18:50:00.000Z;Con heridos;10;1693272;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Choque;CR 40 CL 62;CR  040   062  000 00000;Interseccion;A001070285;28/10/2019 14:50;2019-10-28T19:50:00.000Z;Con heridos;10;1693020;8;San Miguel;Villa Hermosa;[-75.5556349317, 6.2542985771];836410.66;1183589.51
2019;Choque;CL 6 Sur CR 53;CL S 006   053  000 00000;Tramo de via;A001070286;28/10/2019 14:55;2019-10-28T19:55:00.000Z;Con heridos;10;1693021;15;La Colina;Guayabal;[-75.5886329007, 6.20519824016];832742.29;1178168.16
2019;Choque;CR 62 CL 67;CR  062   067  000 00000;Tramo de via;A001070283;28/10/2019 16:10;2019-10-28T21:10:00.000Z;Con heridos;10;1693176;4;Universidad de Antioquia;Aranjuez;[-75.5717032041, 6.26508735509];834635.33;1184788.04
2019;Atropello;CR 39 B CL 73 A;CR  039 B   073 A  000 00000;Interseccion;A001070294;28/10/2019 16:30;2019-10-28T21:30:00.000Z;Con heridos;10;1693076;3;El Raizal;Manrique;[-75.5497598602, 6.26805285475];837065.28;1185109.23
2019;Choque;CR 66 B CL 28;CR  066 B   028  000 00000;Interseccion;A001070299;28/10/2019 17:30;2019-10-28T22:30:00.000Z;Con heridos;10;1693022;15;Trinidad;Guayabal;[-75.5829620823, 6.22859856186];833377.47;1180755.03
2019;Otro;CR 70 CL 93;CR  070   093  000 00000;Lote o Predio;A001070443;28/10/2019 19:30;2019-10-29T00:30:00.000Z;Con heridos;10;1693191;5;Castilla;Castilla;[-75.5748092837, 6.28783445425];834298.69;1187305.41
2019;Choque;CR 46 CL 57;CR  046   057  000 00000;Interseccion;A001070456;28/10/2019 19:48;2019-10-29T00:48:00.000Z;Con heridos;10;1693135;10;Villa Nueva;La Candelaria;[-75.5623522201, 6.25339700865];835666.79;1183491.87
2019;Volcamiento;CR 62 CL 34;CR  062   034  000 00000;Tramo de via;A001070452;28/10/2019 20:15;2019-10-29T01:15:00.000Z;Con heridos;10;1693121;11;Los Conquistadores;Laureles Estadio;[-75.5778924993, 6.23961416776];833942.16;1181972.03
2019;Choque;CR 55 CL 38;CR  055   038  000 00000;Interseccion;A001070444;28/10/2019 21:39;2019-10-29T02:39:00.000Z;Con heridos;10;1693042;10;Calle Nueva;La Candelaria;[-75.5754238244, 6.23994363668];834215.55;1182007.7
2019;Otro;CL 18 CR 28;CL  018   028  000 00000;Tramo de via;A001070448;28/10/2019 22:20;2019-10-29T03:20:00.000Z;Con heridos;10;1693190;Sin Inf;;Sin Inf;[-75.7037762763, 6.22141524356];820000;1180000
2019;Otro;CR 50 CL 4 Sur;CR  050  S 004  000 00000;Tramo de via;A001070454;28/10/2019 22:20;2019-10-29T03:20:00.000Z;Con heridos;10;1693234;15;Cristo Rey;Guayabal;[-75.5798815265, 6.20300374377];833710.46;1177922.64
2019;Choque;CR 49 CL 3 Sur;CR  049  S 003  000 00000;Tramo de via;A001070455;28/10/2019 22:25;2019-10-29T03:25:00.000Z;Con heridos;10;1693227;14;La Aguacatala;El Poblado;[-75.5790206987, 6.2037958823];833806.01;1178010
2019;Choque;CR 83 CL 92;CR  083   092  000 00000;Tramo de via;A001070459;29/10/2019 5:30;2019-10-29T10:30:00.000Z;Con heridos;10;1693125;6;Kennedy;Doce de Octubre;[-75.5848918198, 6.29016298467];833183.38;1187566.21
2019;Caida Ocupante;CR 40 CL 56;CR  040   056  000 00000;Tramo de via;A001070491;29/10/2019 5:30;2019-10-29T10:30:00.000Z;Con heridos;10;1693310;10;Boston;La Candelaria;[-75.5580698975, 6.24978590803];836139.71;1183091.06
